(cap, 1.161140562248996, 0.4376261535934891, 0.5288158145394337, 0.7578332916354177, 0.27964616570700473, 0.5914698795180724)
(cap, 1.482184738955823, 0.20577469564835638, 0.4996251850407539, 0.7052969959328571, 0.24962532552700759, 0.7296385542168675)
(cap, 1.5074698795180725, 0.45813715018721207, 0.48278431181095616, 0.7109233429646187, 0.23308069173077856, 0.7238875502008033)
(cap, 1.4005301204819278, 0.2765719482478872, 0.5138756731117065, 0.7182564501371022, 0.2640682074160094, 0.6967228915662651)
(cap, 1.2599036144578313, 0.4821475206565693, 0.49158330757658036, 0.7360320557072363, 0.2416541482879308, 0.6436144578313253)
(cap, 1.628706827309237, 0.3859153524649317, 0.4744032126990945, 0.7012252847515782, 0.2250584082192223, 0.7590843373493976)
(cap, 1.7524819277108432, 0.3070427898756878, 0.47039641277185207, 0.6927343069526486, 0.22127278514862664, 0.7904578313253011)
(cap, 1.2510522088353413, 0.294866559637104, 0.5316392808079418, 0.7358448952272341, 0.2826403248979856, 0.6441124497991967)
(cap, 1.4756626506024093, 0.40652767705741605, 0.4826301001967339, 0.7162562209901118, 0.23293181361590942, 0.7099759036144577)
(cap, 1.274008032128514, 0.31414856158766513, 0.5287870170721305, 0.7333786614134168, 0.27961570942404157, 0.6515502008032128)
(cap, 1.1884979919678715, 0.42499400484004884, 0.5253990692769303, 0.7472328412586385, 0.2760441819970646, 0.6140722891566265)
(cap, 1.5935100401606426, 0.38590596222066015, 0.4774269162706176, 0.7170261215585099, 0.2279364603796713, 0.7259116465863453)
(cap, 1.2607068273092368, 0.4042176114743483, 0.5149850093408632, 0.7344746285619422, 0.26520955984580896, 0.6473092369477911)
(cap, 1.5085943775100403, 0.418494532702539, 0.4787742616981601, 0.7224830649981607, 0.2292247936646183, 0.7040642570281125)
(cap, 1.1940883534136544, 0.3909402877029903, 0.5156545168195854, 0.7400111842748269, 0.2658995807164401, 0.6279196787148594)
(cap, 1.5849156626506022, 0.3999777497151236, 0.4676833534575555, 0.6992284586652836, 0.2187277191013048, 0.7546184738955822)
(cap, 1.7994859437751003, 0.3334130305831019, 0.47059475965599146, 0.6947166551297522, 0.22145942781568034, 0.7945702811244979)
(cap, 2.1000481927710846, 0.16757569267693478, 0.30254250663847476, 0.5985750805594888, 0.09153196832309156, 1.0050763052208835)
(cap, 1.6193574297188755, 0.3583956721130228, 0.3317287497639372, 0.6672036776284543, 0.11004396341994484, 0.8156305220883533)
(cap, 1.6704899598393574, 0.2780560816128596, 0.3243822935814392, 0.6405096364226628, 0.10522387238915502, 0.8693012048192772)
(cap, 1.7208835341365463, 0.26094522169199985, 0.32375462669359834, 0.6426150521322173, 0.1048170583055112, 0.8736867469879518)
(cap, 1.7177349397590362, 0.25202947246622986, 0.3339726111595949, 0.6474948705670179, 0.11153770500475799, 0.8645301204819277)
(cap, 1.988562248995984, 0.1922031067344079, 0.3082153853959557, 0.6095014289173326, 0.0949967237947775, 0.9700883534136546)
(cap, 1.7581044176706828, 0.26837175125331736, 0.32681047508859784, 0.6408346109397846, 0.10680508662763503, 0.8821847389558233)
(cap, 1.6046907630522087, 0.3382581421573779, 0.3285749431503225, 0.6520490699105581, 0.10796149326623765, 0.8399678714859438)
(cap, 1.9483534136546186, 0.18916922009550893, 0.30941956658556197, 0.6107700050047321, 0.095740468185997, 0.9626506024096386)
(cap, 1.8589076305220886, 0.2900857895278083, 0.31258022365372995, 0.6264872399761698, 0.09770639621941582, 0.9218473895582329)
(cap, 1.9063935742971894, 0.21335365738793555, 0.3119913771911363, 0.6163435577800992, 0.09733861944162189, 0.9461044176706828)
(cap, 2.0327871485943776, 0.24180034575798254, 0.3148502178799264, 0.6229657288319231, 0.09913065969903712, 0.953429718875502)
(cap, 1.799823293172691, 0.2137656716117031, 0.3194648579341897, 0.6225060238999289, 0.102057795454912, 0.9192449799196788)
(cap, 1.602538152610442, 0.39577659719137187, 0.32790698280326264, 0.662348829103868, 0.10752298937113917, 0.8216224899598393)
(cap, 1.8280321285140564, 0.2821582370263306, 0.3073023778617616, 0.6267348242621948, 0.09443475143949291, 0.9165783132530121)
(cap, 1.8430040160642571, 0.20739278678249612, 0.3243417477438372, 0.6258567356671397, 0.10519756932952695, 0.9209156626506024)
(cap, 1.9309558232931727, 0.3304138342526488, 0.3022126949012374, 0.6202370678065079, 0.09133251295946841, 0.9433253012048194)
(cap, 1.5582008032128516, 0.37396932736377797, 0.33240217781962367, 0.6610021265838699, 0.11049120781922872, 0.8175100401606425)
(cap, 1.919309236947791, 0.20988500373510371, 0.3235400421406991, 0.6243153599699028, 0.10467815886840534, 0.9348915662650602)
(cap, 1.845574297188755, 0.1911036219351571, 0.3165945242304377, 0.6188476107880219, 0.10023209277269722, 0.9332530120481929)
(cap, 1.8625060240963855, 0.26270905149001444, 0.31716735088225884, 0.6308552505926851, 0.10059512846566991, 0.914714859437751)
(cap, 1.7039196787148594, 0.387830719965348, 0.3215692663357694, 0.651844724663605, 0.10340679305172498, 0.8547630522088353)
(cap, 1.5131887550200804, 0.456384235704224, 0.33445396338168243, 0.6782024732512046, 0.11185945362171577, 0.7808192771084337)
(cap, 1.7963534136546184, 0.30841193572455855, 0.31257036275642436, 0.631830739624758, 0.0977002316736827, 0.9032128514056225)
(cap, 1.9501847389558233, 0.21574400981907257, 0.3087421642280076, 0.6137985957477949, 0.095321723972194, 0.9563534136546186)
