[cap, 0.4418623861698894, 0.2118895175423312, 1.0486760946045557, 0.553498754990202, 1.0599850118357186, 0.4453715986089701]
[cap, 0.7060011102153021, -0.3299210794030909, 0.8938145728530348, 0.20829429625106458, 0.8727864213189386, 0.7537285340407988]
[cap, 0.7268044302877309, 0.2598213934377179, 0.8044707217343433, 0.24526378669199683, 0.7696203503928499, 0.7408937726311262]
[cap, 0.6388198675671747, -0.16447591881184215, 0.9694159663916501, 0.2934480231041934, 0.9628467632817505, 0.6802692431792923]
[cap, 0.5231195728314454, 0.3159309097296609, 0.8511509714429486, 0.4102476226484657, 0.823081178728531, 0.561744882228516]
[cap, 0.8265519884749079, 0.09104723224335333, 0.7600074886796429, 0.18153997648643422, 0.7195964284411266, 0.819443946509877]
[cap, 0.9283878087786308, -0.09326901315720973, 0.7387506968686025, 0.1257476265301227, 0.695990716582486, 0.8894615136414151]
[cap, 0.5158370891212116, -0.12172348410417783, 1.06365508924991, 0.4090178322467535, 1.0786554546672267, 0.5628562721829846]
[cap, 0.7006350695867087, 0.13921590019509697, 0.8036526014793041, 0.28030495675725625, 0.7686920028484375, 0.7098465564837052]
[cap, 0.5347239661119996, -0.07666362948981251, 1.048523318878723, 0.3928127515984531, 1.0597950979889075, 0.57945541892231]
[cap, 0.46437067974253576, 0.18236961666500087, 1.030549648554034, 0.4838455240996049, 1.0375244054861843, 0.4958143620263146]
[cap, 0.7975938726688782, 0.09102528830606123, 0.7760487781089357, 0.28536380427291513, 0.7375428717997907, 0.7454110350267089]
[cap, 0.5237804152733903, 0.1338175385732296, 0.9753011939297914, 0.4000141109871045, 0.9699638048055831, 0.5699906786648977]
[cap, 0.7277296097064538, 0.16718108643161456, 0.7831966871063631, 0.32122018092192484, 0.7455764302749004, 0.6966532821854945]
[cap, 0.4689701431384727, 0.10278993675370796, 0.9788530511099742, 0.4363936023955992, 0.9742665136450038, 0.5267181730183198]
[cap, 0.7905228585400667, 0.12390946186285916, 0.7243574309051842, 0.16841927090379988, 0.6801206485239577, 0.8094772882085107]
[cap, 0.9670603084812517, -0.031644747405731616, 0.7398029626415584, 0.1387732009517358, 0.697154549572944, 0.8986394435879966]
[cap, 1.2143475502570678, -0.41918782280033845, -0.15174436206554565, -0.4929519667257906, -0.11302388449515142, 1.3684347327286415]
[cap, 0.818859782450668, 0.02673685623207334, 0.003093889189823552, -0.042008530604086394, 0.0024099064649523937, 0.9456404832753734]
[cap, 0.8609290123048862, -0.1610076672358154, -0.03588037767050425, -0.21740921165279564, -0.027646355842044508, 1.0654196393360342]
[cap, 0.902390267112515, -0.20099380883758378, -0.03921026301636417, -0.20357498750893002, -0.030183094407783932, 1.0752070411931307]
[cap, 0.8997997647400906, -0.22182890495060148, 0.01499797609369677, -0.17151077249331884, 0.011724313310222414, 1.054771806546445]
[cap, 1.1226226193151028, -0.3616363455313911, -0.12164872342455264, -0.421157331789607, -0.09141898147124908, 1.2903506256049904]
[cap, 0.9330137058722459, -0.1836388504063865, -0.022998439536744835, -0.21527387548592608, -0.01778650265426641, 1.0941723729968091]
[cap, 0.8067927994607523, -0.02032227043020674, -0.013637620198025432, -0.14158612899965323, -0.010575588785343596, 0.9999551858889326]
[cap, 1.0895408466713365, -0.36872619497834, -0.1152603263707853, -0.41282179697954974, -0.08678127310245334, 1.2737514788656652]
[cap, 1.0159494323363425, -0.13289560236357362, -0.09849247409362454, -0.30954729848980256, -0.07452249037995519, 1.1826892051769258]
[cap, 1.0550184375041307, -0.312209904236275, -0.1016164101251986, -0.37619920600039863, -0.07681580708978195, 1.2368246513462158]
[cap, 1.159008604168594, -0.24573321548263793, -0.08644974783957624, -0.3326863746701256, -0.06564132268741073, 1.2531728390635641]
[cap, 0.9673378623068688, -0.3112470736614406, -0.061968255202664836, -0.3357069947977269, -0.04738881261555236, 1.176881296382605]
[cap, 0.8050217417163401, 0.11409184425145139, -0.017181269567424624, -0.07390867382466419, -0.013309933014431728, 0.9590130140178538]
[cap, 0.9905466488679769, -0.15142139465838966, -0.12649239204506993, -0.3079204765316375, -0.09492322826074316, 1.1709299824328685]
[cap, 1.0028647519858316, -0.3261397836930255, -0.03609548060660291, -0.3136902038054666, -0.027810371760957218, 1.1806098304234036]
[cap, 1.075226999378808, -0.03865352953098295, -0.15349407244854363, -0.3506158068800775, -0.11426761260926806, 1.2306223783745027]
[cap, 0.7685432389209765, 0.06313072462875469, 0.006666545733543992, -0.08275756026177798, 0.005198753168125338, 0.9498350840712723]
[cap, 1.0656447839706056, -0.3203157549516174, -0.040348672532604636, -0.3238182449275662, -0.03104921869657438, 1.2118004517262393]
[cap, 1.0049794478000553, -0.3642057169759109, -0.07719588999272024, -0.35974562373513963, -0.058773203151065496, 1.2081436202631486]
[cap, 1.0189100064762557, -0.1968719383768918, -0.07415694192875816, -0.28084606022249425, -0.05650945005074249, 1.1667712329258235]
[cap, 0.8884332747386366, 0.09552322915089063, -0.05080399142856394, -0.14292883673012857, -0.038976974465127316, 1.0329742229233139]
[cap, 0.7315096284743792, 0.2557250308319377, 0.01755163591162973, 0.030262139395756334, 0.013730615839868232, 0.8679507403291146]
[cap, 0.9644830229576663, -0.09006947438244142, -0.09854478792134273, -0.2744363360723716, -0.07456093015264297, 1.1411017101064782]
[cap, 1.091047567438971, -0.3066239213440269, -0.11885406729828678, -0.3929215924786372, -0.08939240344194362, 1.2596977736349624]
[cap, 1.1524926976910166, -0.15468861886392707, -0.1504410221809037, -0.32782428695783483, -0.11209656359905523, 1.24575162227082]
[cap, 0.9173517399981497, -0.2733998214237259, -0.03487976363140391, -0.26780040446053277, -0.026883118449859886, 1.1189456135948088]
[cap, 0.8078765810655425, -0.09297860848231694, 0.0031774142857287405, -0.09617082160851503, 0.002475042312192165, 0.9734252321370954]
[cap, 0.925070379720067, -0.2656650560128544, -0.04828691413030726, -0.2745453038453924, -0.037072825052099516, 1.125829061054745]
[cap, 2.206827163267733, 0.4536038302305988, -0.6694842392897702, -0.7397185911973396, -0.42185558045127647, 1.9092155737998782]
[cap, 1.7512291669420172, 0.6454983311732668, -0.5483865111749788, -0.3671788688786814, -0.3602626032188073, 1.5122342523213708]
[cap, 2.122966257384914, 0.5384608785543071, -0.6439973618363237, -0.47083736755960126, -0.4094322797498741, 1.7169451116767651]
[cap, 2.4325445077384646, 0.3736755654441674, -0.6265466153534248, -0.7315789203246275, -0.4007600945288208, 1.9908848098089125]
[cap, 2.1491752686324523, 0.4742564058069636, -0.7018016787718838, -0.7644895227087363, -0.43719448191205695, 1.9081400351342634]
[cap, 1.6998420586563752, 0.6623828897660928, -0.5143241995839182, -0.3000832417667466, -0.3417668225527002, 1.452506005090883]
[cap, 2.4883592603851388, 0.3577457975965177, -0.6941109260192974, -0.832268375717938, -0.4335861638793103, 2.0683594450220486]
[cap, 2.2734532982646276, 0.4591449965622607, -0.5559837384628464, -0.5335935730111954, -0.3643177642990511, 1.8035618255476282]
